transaction_id,reason,pipeline_run_id,ingestion_timestamp
9052,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9053,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9151,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9188,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9204,invalid_date,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9235,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9236,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9256,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9364,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9394,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9418,invalid_date,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9482,invalid_date,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9494,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9514,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9525,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9627,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9691,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9697,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9699,invalid_date,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9704,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9729,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9739,invalid_date,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9765,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9792,invalid_date,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9807,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9808,invalid_date,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9812,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9815,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9849,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9868,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9882,invalid_amount,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9951,invalid_date,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
9968,invalid_date,380a224c-6751-4afe-b715-2f26b58fcfe6,2026-06-06 08:24:33.328767
